vol,kod_kawasan,negeri,kawasan,uid,new_id,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remark
14,P156,Johor,KOTA TINGGI,3515,205,YB DATUK,HALIMAH BINTI MOHAMED SADIQUE,1962,female,bumiputera,BN - UMNO,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.156-KOTA TINGGI.png,
14,P157,Johor,PENGERANG,3518,207,YB DATO' SRI,AZALINA BINTI OTHMAN SAID,1964,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.157-PENGERANG.png,
14,P158,Johor,TEBRAU,3865,311,YB TUAN,STEVEN CHOONG SHIAU YOON,1958,male,chinese,PH - PKR > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.158-TEBRAU.png,
14,P159,Johor,PASIR GUDANG,1860,20,YB TUAN,HASSAN BIN ABDUL KARIM,1951,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.159-PASIR GUDANG.png,
14,P160,Johor,JOHOR BAHRU,4289,397,YB TUAN HAJI,AKMAL NASRULLAH BIN MOHD NASIR,1986,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.160-JOHOR BAHRU.png,
14,P161,Johor,PULAI,2958,77,YB DATUK SERI HAJI,SALAHUDDIN BIN AYUB,1962,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.161-PULAI.png,
14,P162,Johor,ISKANDAR PUTERI,698,1,YB TUAN,LIM KIT SIANG,1941,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.162-ISKANDAR PUTERI.png,
14,P163,Johor,KULAI,3434,165,YB PUAN,TEO NIE CHING,1981,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.163-KULAI.png,
14,P164,Johor,PONTIAN,3527,211,YB DATUK SERI HAJI,AHMAD BIN HAJI MASLAN,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.164-PONTIAN.png,
14,P165,Johor,TANJUNG PIAI,3529,,YB DATUK WIRA DR.,MOHD FARID MOHD RAFIK,1977,male,bumiputera,BERSATU,,,,death
14,P165,Johor,TANJUNG PIAI,3529,212,YB DATO' SRI DR.,WEE JECK SENG,1964,male,chinese,BN - MCA,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,,https://www.parlimen.gov.my/images/webuser/ahli/2019/p165.png,
14,P166,Labuan,LABUAN,3875,314,YB DATUK,ROZMAN BIN ISLI,1965,male,bumiputera,BN - UMNO > WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.166-LABUAN.png,
14,P167,Sabah,KUDAT,3533,214,YB DATUK,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.167-KUDAT.png,
14,P168,Sabah,KOTA MARUDU,3537,215,YB DATUK SERI PANGLIMA DR.,JOHNITY @ MAXIMUS BIN ONGKILI,1954,male,bumiputera,PBS,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.168-KOTA MARUDU.png,
14,P169,Sabah,KOTA BELUD,3882,315,YB PUAN,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,1982,female,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.169-KOTA BELUD.png,
14,P170,Sabah,TUARAN,3888,316,YB DATUK SERI PANGLIMA,MADIUS BIN TANGAU,1958,male,bumiputera,UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.170-TUARAN.png,
14,P171,Sabah,SEPANGGAR,4314,398,YB DATUK,MOHD AZIS BIN JAMMAN,1975,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.171-SEPANGGAR.png,
14,P172,Sabah,KOTA KINABALU,3587,231,YB TUAN,CHAN FOONG HIN,1979,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.172-KOTA KINABALU.png,
14,P173,Sabah,PUTATAN,4317,399,YB TUAN,AWANG HUSAINI BIN SAHARI,1967,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.173-PUTATAN.png,
14,P174,Sabah,PENAMPANG,3898,319,YB DATUK,IGNATIUS DORELL LEIKING,1971,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.174-PENAMPANG.png,
14,P175,Sabah,PAPAR,4322,400,YB TUAN HAJI,AHMAD BIN HASSAN,1961,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.175-PAPAR.png,
14,P176,Sabah,KIMANIS,5082,537,YB DATUK,MOHAMAD BIN ALAMIN,1972,male,bumiputera,BN - UMNO,Timbalan Menteri Pendidikan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/kimanis.png,
14,P177,Sabah,BEAUFORT,3903,320,YB DATUK SERI PANGLIMA HAJAH,AZIZAH BINTI DATUK SERI PANGLIMA HAJI MOHD DUN,1955,female,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P197 GAMBAR.jpg,
14,P178,Sabah,SIPITANG,4325,401,YB DATUK,YAMANI HAFEZ BIN MUSA,1978,male,bumiputera,BN - UMNO > BERSATU,Timbalan Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.178-SIPITANG.png,
14,P179,Sabah,RANAU,3566,225,YB DATUK,JONATHAN BIN YASIN,1968,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Dalam Negeri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.179-RANAU.png,
14,P180,Sabah,KENINGAU,5103,541,YB DATUK SERI PANGLIMA DR.,GAPARI BIN KATINGAN@ GEOFFREY KITINGAN,1947,male,bumiputera,STAR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.180-KENINGAU.png,
14,P181,Sabah,TENOM,4336,402,YB PUAN,NOORITA BINTI SUAL,1980,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.181-TENOM.png,
14,P182,Sabah,PENSIANGAN,4340,403,YB DATUK,ARTHUR JOSEPH KURUP,1983,male,bumiputera,BN - PBRS,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli//P.182-PENSIANGAN.png,
14,P183,Sabah,BELURAN,2857,67,YB DATUK SERI DR.,RONALD KIANDEE,1961,male,bumiputera,BN - UMNO > BERSATU,Menteri Pertanian dan Industri Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.183-BELURAN.png,
14,P184,Sabah,LIBARAN,4347,404,YB DATUK,ZAKARIA BIN MOHD. EDRIS,1951,male,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.184-LIBARAN.png,
14,P185,Sabah,Batu Sapi,3581,,YB DATUK,LIEW VUI KEONG,1960,male,chinese,WARISAN,,,,death
14,P185,Sabah,Batu Sapi,9999999,573,,,,,,,,,,kosong
14,P186,Sabah,SANDAKAN,3924,,YB DATUK,WONG TIEN FATT @ WONG NYUK FOH,1955,male,chinese,PH - DAP,,,,death
14,P186,Sabah,SANDAKAN,5131,546,YB PUAN,VIVIAN WONG SHIR YEE,1989,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Sandakan.jpg,
14,P187,Sabah,KINABATANGAN,2861,68,YB DATUK SERI PANGLIMA,BUNG MOKTAR BIN RADIN,1960,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.187-KINABATANGAN.png,
14,P188,Sabah,LAHAD DATU,2224,32,YB DATUK,MOHAMADDIN BIN KETAPI,1958,male,bumiputera,WARISAN > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/27.jpg,
14,P189,Sabah,SEMPORNA,3585,230,YB DATUK SERI PANGLIMA HAJI,MOHD SHAFIE BIN HAJI APDAL,1957,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.189-SEMPORNA.png,
14,P190,Sabah,TAWAU,3204,89,YB DATUK,LIEW CHIN JIN,1952,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.190-TAWAU.png,
14,P191,Sabah,KALABAKAN,4360,405,YB TUAN,MA'MUN BIN SULAIMAN,1965,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.191-KALABAKAN.png,
14,P192,Sarawak,MAS GADING,3940,327,YB TUAN,MORDI BIMOL,1985,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.192-MAS GADING.png,
14,P193,Sarawak,SANTUBONG,2242,36,YB DATO SRI DR. HAJI,WAN JUNAIDI BIN TUANKU JAAFAR,1946,male,bumiputera,GPS - PBB,Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/junaidi.jpg,
14,P194,Sarawak,PETRA JAYA,3242,92,YB DATO' SRI HAJI,FADILLAH BIN YUSOF,1962,male,bumiputera,GPS - PBB,Menteri Kanan Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.194-PERTAJAYA.png,
14,P195,Sarawak,BANDAR KUCHING,4367,406,YB DR.,KELVIN YII LEE WUEN,1986,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.195-BANDAR KUCHING.png,
14,P196,Sarawak,STAMPIN,2874,69,YB TUAN,CHONG CHIENG JEN,1971,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.196-STAMPIN.png,
14,P197,Sarawak,KOTA SAMARAHAN,3947,329,YB DATUK HAJAH,RUBIAH BINTI HAJI WANG,1968,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.197-KOTA SAMARAHAN.png,
14,P198,Sarawak,PUNCAK BORNEO,3949,330,YB DATUK,WILLIE ANAK MONGIN,1976,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Perusahaan Perladangan dan Komoditi I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.198-PUNCAK BORNEO.png,
14,P199,Sarawak,SERIAN,2236,35,YB DATO' SRI (DR),RICHARD RIOT ANAK JAEM,1952,male,bumiputera,GPS - SUPP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.199-SERIAN.png,
14,P200,Sarawak,BATANG SADONG,3603,235,YB DATO' SRI HAJAH,NANCY BINTI SHUKRI,1961,female,bumiputera,GPS - PBB,"Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.200-BATANG SADONG.png,
14,P201,Sarawak,BATANG LUPAR,2230,33,YB DATO SRI HAJAH,ROHANI BINTI ABDUL KARIM,1955,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.201-BATANG LUPAR.png,
14,P202,Sarawak,SRI AMAN,3607,236,YB DATO',MASIR ANAK KUJAT,1955,male,bumiputera,PRS > PSB > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.202-SRI AMAN.png,
14,P203,Sarawak,LUBOK ANTU,4379,407,YB TUAN,TAMBAT@ JUGAH ANAK MUYANG,1964,male,bumiputera,PH - PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.203-LUBOK ANTU.png,
14,P204,Sarawak,BETONG,4383,408,YB DATUK,ROBERT LAWSON CHUAT,1959,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.204-BETONG.png,
14,P205,Sarawak,SARATOK,3958,332,YB DATUK,ALI ANAK BIJU,1968,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.205-SARATOK.png,
14,P206,Sarawak,TANJONG MANIS,4385,409,YB TUAN HAJI,YUSUF BIN ABD WAHAB,1964,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.206-TANJONG MANIS.png,
14,P207,Sarawak,IGAN,4388,410,YB TUAN HAJI,AHMAD JOHNIE BIN HAJI ZAWAWI,1962,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.207-IGAN.png,
14,P208,Sarawak,SARIKEI,3962,333,YB TUAN,WONG LING BIU,1959,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.208-SARIKEI.png,
14,P209,Sarawak,JULAU,3956,331,YB DATUK,LARRY SOON @ LARRY SNG WEI SHIEN,1979,male,chinese,PH - PKR > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.209-JULAU.png,
14,P210,Sarawak,KANOWIT,3265,94,YB DATUK,AGO ANAK DAGANG,1959,male,bumiputera,GPS - PRS,Timbalan Menteri Kesihatan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.210-KANOWIT.png,
14,P211,Sarawak,LANANG,3967,334,YB PUAN,ALICE LAU KIONG YIENG,1981,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.211-LANANG.png,
14,P212,Sarawak,SIBU,3969,335,YB TUAN,OSCAR LING CHAI YEW,1977,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.212-SIBU.png,
14,P213,Sarawak,MUKAH,4397,412,YB DATO HAJJAH,HANIFAH HAJAR TAIB,1972,female,bumiputera,GPS - PBB,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.213-MUKAH.png,
14,P214,Sarawak,SELANGAU,3981,338,YB TUAN,BARU BIAN,1958,male,bumiputera,PH - PKR > PSB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.214-SELANGAU.png,
14,P215,Sarawak,KAPIT,2903,71,YB DATO SRI,ALEXANDER NANTA LINGGI,1958,male,bumiputera,GPS - PBB,Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.215-KAPIT.png,
14,P216,Sarawak,HULU RAJANG,3974,336,YB DATUK,WILSON UGAK ANAK KUMBONG,1962,male,bumiputera,GPS - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.216-HULU RAJANG.png,
14,P217,Sarawak,BINTULU,3622,242,YB DATO' SERI,TIONG KING SING,1962,male,chinese,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.217-BINTULU.png,
14,P218,Sarawak,SIBUTI,4403,413,YB TUAN,LUKANISMAN BIN AWANG SAUNI,1982,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.218-SIBUTI.png,
14,P219,Sarawak,MIRI,3625,244,YB DR.,MICHAEL TEO YU KENG,1948,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.219-MIRI.png,
14,P220,Sarawak,BARAM,3978,337,YB TUAN,ANYI NGAU,1958,male,bumiputera,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.220-BARAM.png,
14,P221,Sarawak,LIMBANG,3627,245,YB DATUK HAJI,HASBI BIN HABIBOLLAH,1963,male,bumiputera,GPS - PBB,Timbalan Menteri Pembangunan Luar Bandar II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.221-LIMBANG.png,
14,P222,Sarawak,LAWAS,2912,72,YB DATO',HENRY SUM AGONG,1946,male,bumiputera,GPS - PBB,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.222-LAWAS.png,
14,,,,9999993,570,DR.,NIZAM MYDIN BIN BACHA MYDIN,1975,male,bumiputera,,,Setiausaha Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2019/Nizam_Bacha.jpg,
14,,,,9999995,572,YB TAN SRI,AZHAR AZIZAN HARUN,1962,male,bumiputera,,,Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2020/bbb.jpg,
15,P001,Perlis,Padang Besar,4409,414,YB Tuan,Rushdan bin Rusmi,1978,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P001.jpg,
15,P002,Perlis,Kangar,4413,415,YB Tuan,Zakri bin Hassan,1965,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P002.jpg,
15,P003,Perlis,Arau,1665,13,YB Dato' Seri Dr.,Shahidan bin Kassim,1951,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P003.jpg,
15,P004,Kedah,Langkawi,4420,416,YB Dato' Haji,Mohd Suhaimi bin Haji Abdullah,1976,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P004.jpg,
15,P005,Kedah,Jerlun,4423,417,YB Dr. Haji,Abd Ghani bin Ahmad,1970,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P005.jpg,
15,P006,Kedah,Kubang Pasu,4425,418,YB Dato' Wira Dr.,Ku Abd Rahman bin Ku Ismail,1952,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P006.jpg,
15,P007,Kedah,Padang Terap,4432,419,YB Tuan,Nurul Amin bin Hamid,1983,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P007.jpg,
15,P008,Kedah,Pokok Sena,4434,420,YB Dato' Haji,Ahmad bin Saad @ Yahaya,1975,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P008.jpg,
15,P009,Kedah,Alor Setar,4438,421,YB Tuan,Afnan Hamimi bin Dato' Haji Taib Azamudden,1981,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P009.jpg,
15,P010,Kedah,Kuala Kedah,4447,422,YB Dr.,Ahmad Fakhruddin bin Fakhrurazi,1971,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P010.jpg,
15,P011,Kedah,Pendang,4449,423,YB Datuk Haji,Awang bin Hashim,1964,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P011.jpg,
15,P012,Kedah,Jerai,4455,424,YB Tuan,Sabri bin Azit,1966,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P012.jpg,
15,P013,Kedah,Sik,4459,425,YB Tuan,Ahmad Tarmizi bin Sulaiman,1976,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P013.jpg,
15,P014,Kedah,Merbok,4461,426,YB Tuan,Mohd Nazri bin Abu Hassan,1970,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P014.jpg,
15,P015,Kedah,Sungai Petani,4463,427,YB Dr.,Mohammed Taufiq bin Johari,1996,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P015.jpg,
15,P016,Kedah,Baling,4470,428,YB Tuan,Hassan bin Saad,1957,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P016.jpg,
15,P017,Kedah,Padang Serai,4471,429,YB Dato',Azman bin Nasrudin,1972,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P017.jpg,
15,P018,Kedah,Kulim Bandar Baharu,4478,430,YB Tuan,Roslan bin Hashim,1967,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P018.jpg,
15,P019,Kelantan,Tumpat,4482,431,YB Dato' Hajjah,Mumtaz binti Md Nawi,1972,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P019.jpg,
15,P020,Kelantan,Pengkalan Chepa,4489,432,YB Datuk Dr.,Ahmad Marzuk bin Shaary,1976,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P020.png,
15,P021,Kelantan,Kota Bharu,4491,433,YB Datuk Seri,Takiyuddin bin Hassan,1961,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P021.png,
15,P022,Kelantan,Pasir Mas,4498,434,YB Tuan Haji,Ahmad Fadhli bin Shaari,1980,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P022.jpg,
15,P023,Kelantan,Rantau Panjang,3318,116,YB Dato',Siti Zailah binti Mohd Yusoff,1963,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P023.jpg,
15,P024,Kelantan,Kubang Kerian,4508,435,YB Dato' Sri Tuan,Ibharim bin Tuan Man,1960,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P024.png,
15,P025,Kelantan,Bachok,4509,436,YB Tuan Haji,Mohd Syahir bin Che Sulaiman,1983,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P025.jpg,
15,P026,Kelantan,Ketereh,4516,437,YB Dato',Khlir bin Mohd Nor,1958,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P026.jpg,
15,P027,Kelantan,Tanah Merah,4522,438,YB Dato' Sri,Ikmal Hisham bin Abdul Aziz,1965,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P027.png,
15,P028,Kelantan,Pasir Puteh,4526,439,YB Datuk Dr.,Nik Muhammad Zawawi bin Salleh,1967,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P028.jpg,
15,P029,Kelantan,Machang,4529,440,YB Tuan,Wan Ahmad Fayhsal bin Wan Ahmad Kamal,1987,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P029.jpg,
15,P030,Kelantan,Jeli,4532,441,YB Tuan,Zahari bin Kechik,1960,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P030.jpg,
15,P031,Kelantan,Kuala Krai,4535,442,YB Tuan Haji,Abdul Latiff bin Abdul Rahman,1971,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P031.jpg,
15,P032,Kelantan,Gua Musang,4539,443,YB Tuan,Mohd Azizi bin Abu Naim,1972,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P032.jpg,
15,P033,Terengganu,Besut,4542,444,YB Datuk,Che Mohamad Zulkifly bin Jusoh,1959,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P033.jpg,
15,P034,Terengganu,Setiu,4547,445,YB Tuan,Shaharizukirnain bin Abd Kadir,1969,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P034.jpg,
15,P035,Terengganu,Kuala Nerus,4549,446,YB Dato' Dr. Hj.,Alias bin Razak,1959,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P035.jpg,
15,P036,Terengganu,Kuala Terengganu,4556,447,YB Datuk,Ahmad Amzad bin Mohamed @ Hashim,1970,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P036.jpg,
15,P037,Terengganu,Marang,1712,16,YB Tan Sri Dato' Seri Haji,Abdul Hadi bin Awang,1947,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P037.png,
15,P038,Terengganu,Hulu Terengganu,4560,448,YB Dato',Rosol bin Wahid,1964,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P038.png,
15,P039,Terengganu,Dungun,4566,449,YB Tuan Haji,Wan Hassan bin Mohd Ramli,1957,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P039.jpg,
15,P040,Terengganu,Kemaman,4059,354,YB Tuan,Che Alias bin Hamid,1967,male,bumiputera,PAS,,,,kemenangan dibatal
15,P040,Terengganu,Kemaman,4568,450,YAB Dato' Seri Ir. Dr.,Ahmad Samsuri bin Mokhtar,1971,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2023/YB Samsuri.png,
15,P041,Pulau Pinang,Kepala Batas,4572,451,YB Dr.,Siti Mastura binti Muhammad,1989,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P041.jpg,
15,P042,Pulau Pinang,Tasek Gelugor,4579,452,YB Datuk,Wan Saifulruddin bin Wan Jan,1975,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P042.jpg,
15,P043,Pulau Pinang,Bagan,1839,19,YB Tuan,Lim Guan Eng,1961,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P043.jpg,
15,P044,Pulau Pinang,Permatang Pauh,4584,453,YB Tuan Haji,Muhammad Fawwaz bin Mohamad Jan,1983,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P044.jpg,
15,P045,Pulau Pinang,Bukit Mertajam,4586,454,YB Tuan,Sim Chee Keong,1982,male,chinese,PH,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P045.jpg,
15,P046,Pulau Pinang,Batu Kawan,2665,57,YB Tuan,Chow Kon Yeow,1958,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P046.png,
15,P047,Pulau Pinang,Nibong Tebal,4593,455,YB Puan,Fadhlina binti Sidek,1977,female,bumiputera,PH,Menteri Pendidikan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P047.jpg,
15,P048,Pulau Pinang,Bukit Bendera,4596,456,YB Puan,Syerleena binti Abdul Rashid,1980,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P048.jpg,
15,P049,Pulau Pinang,Tanjong,4601,457,YB Puan,Lim Hui Ying,1963,female,chinese,PH,Timbalan Menteri Kewangan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P049.jpg,
15,P050,Pulau Pinang,Jelutong,4604,458,YB Tuan,Sanisvara Nethaji Rayer a/l Rajaji,1971,male,indian,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P050.jpg,
15,P051,Pulau Pinang,Bukit Gelugor,4080,357,YB Tuan,Ramkarpal Singh a/l Karpal Singh,1976,male,other,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P051.png,
15,P052,Pulau Pinang,Bayan Baru,3712,277,YB Tuan,Sim Tze Tzin,1976,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P052.jpg,
15,P053,Pulau Pinang,Balik Pulau,3715,279,YB Dato',Muhammad Bakhtiar bin Wan Chik,1965,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P053.jpg,
15,P054,Perak,Gerik,4620,459,YB Tuan,Fathul Huzir bin Ayob,1983,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P054.jpg,
15,P055,Perak,Lenggong,3369,136,YB Datuk Seri Dr.,Shamsul Anuar bin Haji Nasarah,1967,male,bumiputera,BN,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P055.png,
15,P056,Perak,Larut,4626,460,YB Dato' Seri,Hamzah bin Zainudin,1957,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P056.png,
