vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id
8,P119,Johor,Mersing,Dato',Abdul Ajib Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,11
8,P034,Terengganu,Marang,Tuan,Abdul Hadi Bin Haji Awang,,male,bumiputera,APU - PAS,,,,,25
8,P126,Johor,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,26
8,P033,Terengganu,Kuala Terengganu,Datuk Haji,Manan Bin Othman,,male,bumiputera,APU - S46,,,,,508
8,P123,Johor,Muar,Tuan,Abdul Malek Munip,,male,bumiputera,BN - UMNO,,,,,40
8,P032,Terengganu,Kuala Nerus,Datuk Haji,Abdul Rashid Bin Muhammad,,male,bumiputera,BN - UMNO,,,,,60
8,P159,Sarawak,Kota Semarahan,Datuk Patinggi Tan Sri Haji,Abdul Taib Mahmud,,male,bumiputera,BN - PBB,,,,,69
8,P176,Sarawak,Hulu Rajang,Tuan,Billy Abit Joo,,male,bumiputera,BEBAS,,,,,173
8,P018,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Abdullah Bin Haji Arshad,,male,bumiputera,APU - PAS,,,,,671
8,P005,Kedah,Padang Terap,Dato' Dr,Affifudin Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,98
8,P047,Pulau Pinang,Bayan Baru,Tuan,Ahmad Bin Nor,,male,bumiputera,GR - DAP,,,,,104
8,P117,Johor,Pagoh,Tuan,Ahmad Bin Omar,,male,bumiputera,BN - UMNO,,,,,105
8,P027,Kelantan,Machang,Tuan,Ahmad Shukri Bin Haji Hassan,,male,bumiputera,APU - S46,,,,,116
8,P035,Terengganu,Hulu Terengganu,Dato',Alias Bin Md. Ali,,male,bumiputera,BN - UMNO,,,,,130
8,P134,Sabah,Marudu,Datuk,Amir Kahar Bin Tun Datu Mustapha,,male,bumiputera,BN - UMNO,,,,,135
8,P036,Terengganu,Dungun,Tuan Haji,Awang Bin Jabar,,male,bumiputera,BN - UMNO,,,,,149
8,P094,Selangor,Kuala Langat,Datuk Haji,Basri Bin Bajuri,,male,bumiputera,BN - UMNO,,,,,168
8,P143,Sabah,Penampang,Datuk,Bernard Giluk Dompok,,male,bumiputera,GR - PBS,,,,,170
8,P023,Kelantan,Bachok,Tuan Haji,Buniyamin Bin Yaakob,,male,bumiputera,APU - PAS,,,,,178
8,P042,Pulau Pinang,Bukti Mertajam,Tuan,Chian Heng Kai,,male,chinese,GR - DAP,,,,,207
8,P007,Kedah,Alor Setar,Tuan,Chor Chee Heung,,male,chinese,BN - MCA,,,,,219
8,P091,Selangor,Puchong,Dr,V. David,,male,indian,GR - DAP,,,,,904
8,P093,Selangor,Klang,Tuan,Fong Kui Lun,,male,chinese,GR - DAP,,,,,258
8,P060,Perak,Batu Gajah,Tuan,Foo Tiew Kok,,male,chinese,GR - DAP,,,,,260
8,P135,Sabah,Bandau,Tuan,George Sangkin,,male,bumiputera,GR - PBS,,,,,272
8,P010,Kedah,Jerai,Tuan Haji,Ghazali Bin Ahmad,,male,bumiputera,BN - UMNO,,,,death,274
8,P044,Pulau Pinang,Bukit Bendera,Tuan,Gooi Hock Seng,,male,chinese,GR - DAP,,,,,281
8,P055,Perak,Tasek Chenderoh,Tuan Haji,Hamzah Bin Mohamed Zain,,male,bumiputera,BN - UMNO,,,,,287
8,P179,Sarawak,Baram,Tuan,Harrison Ngau Laing,,male,bumiputera,BEBAS,,,,,293
8,P020,Kelantan,Pasir Mas,Tuan Haji,Ibrahim Bin Ali,,male,bumiputera,APU - S46,,,,,334
8,P110,Melaka,Alor Gajah,Tuan Haji,Ibrahim Bin Jendol,,male,bumiputera,BN - UMNO,,,,,335
8,P028,Kelantan,Kuala Krai,Tuan Haji,Ibrahim Bin Mahmood,,male,bumiputera,APU - PAS,,,,,336
8,P026,Kelantan,Tanah Merah,Tuan Haji,Ibrahim Bin Pateh Mohammad,,male,bumiputera,APU - S46,,,,,338
8,P014,Kedah,Sungai Petani,,Che Ibrahim Bin Mustafa,,male,bumiputera,BN - UMNO,,,,,195
8,P103,Negeri Sembilan,Jelebu,Lt. Kol.,Ibrahim Bin Sareh,,male,bumiputera,BN - UMNO,,,,,340
8,P019,Kelantan,Kota Bharu,Puan Hajah,Ilani Binti Dato Haji Isahak,,female,bumiputera,APU - S46,,,,,346
8,P001,Perlis,Kangar,Tuan Haji,Ishak Bin Arshad,,male,bumiputera,BN - UMNO,,,,,348
8,P081,Pahang,Rompin,Dr Haji,Jamaluddin Bin Haji Jarjis,,male,bumiputera,BN - UMNO,,,,,362
8,P164,Sarawak,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,BN - PBDS,,,,,371
8,P175,Sarawak,Kapit,Tuan,James Jimbun Anak Pungga,,male,bumiputera,BN - PBB,,,,,365
8,P174,Sarawak,Selangau,Tuan,Joseph Mauh Ak Ikeh,,male,bumiputera,BEBAS,,,,,383
8,P052,Perak,Bagan Serai,Tuan,Qamaruzaman Bin Haji Ismail,,male,bumiputera,BN - UMNO,,,,,720
8,P120,Johor,Kluang,Tuan,Kang Chow Oh,,male,chinese,BN - MCA,,,,,410
8,P046,Pulau Pinang,Jelutong,Tuan,R. Karpal Singh,,male,indian,GR - DAP,,,,,723
8,P058,Perak,Pasir Pinji,Tuan,Kerk Kim Hock,,male,chinese,GR - DAP,,,,,415
8,P090,Selangor,Petaling Jaya,Dr,Kua Kia Soong,,male,chinese,GR - DAP,,,,,428
8,P066,Perak,Tapah,Dato',K. Kumaran,,male,indian,BN - MIC,,,,,395
8,P140,Sabah,Sandakan,Tuan,Lai Lun Tze,,male,chinese,GR - PBS,,,,,430
8,P059,Perak,Ipoh,Tuan,Lau Dak Kee,,male,chinese,GR - DAP,,,,,433
8,P172,Sarawak,Sibu,Tuan,Robert Lau Hoi Chew,,male,chinese,BN - SUPP,,,,,756
8,P101,WP Kuala Lumpur,Seputeh,Tuan,Liew Ah Kim,,male,chinese,GR - DAP,,,,,454
8,P113,Melaka,Kota Melaka,Tuan,Lim Guan Eng,,male,chinese,GR - DAP,,,,,461
8,P040,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,,male,chinese,GR - DAP,,,,,462
8,P045,Pulau Pinang,Tanjong,Tuan,Lim Kit Siang,,male,chinese,GR - DAP,,,,,469
8,P015,Kedah,Padang Serai,Puan,Lim Lay Hoon,,female,chinese,BN - MCA,,,,,470
8,P068,Perak,Lumut,Datin,Ling Chooi Sieng,,female,chinese,BN - MCA,,,,,478
8,P086,Selangor,Kapar,Dato',M. Mahalingam,,male,indian,BN - MIC,,,,,491
8,P082,Selangor,Sabak Bernam,Tuan Haji,Mahbud Bin Haji Hashim,,male,bumiputera,BN - UMNO,,,,,501
8,P136,Sabah,Kota Belut,Tuan,Maidom P. Pansai,,male,bumiputera,GR - PBS,,,,,504
8,P109,Negeri Sembilan,Telok Kemang,Dr.,T. Marimuthu,,male,indian,BN - MIC,,,,,852
8,P139,Sabah,Jambongan,Tuan,Michael Asang,,male,bumiputera,GR - PBS,,,,,524
8,P180,Sarawak,Bukit Mas,Tuan,Michael Lisa Kaya @ Gor Kaya,,male,bumiputera,BN - PBB,,,,,526
8,P077,Pahang,Maran,Tuan Haji,Mohamad Bin Abdullah,,male,bumiputera,BN - UMNO,,,,,527
8,P022,Kelantan,Nilam Puri,Tuan Haji,Mohamad Bin Sabu,,male,bumiputera,APU - PAS,,,,,529
8,P100,WP Kuala Lumpur,Lembah Pantai,Tuan,Mohamad Kamal Bin Hussain,,male,bumiputera,BN - UMNO,,,,,530
8,P130,Johor,Johor Baru,Tuan,Mohamad Khaled Bin Nordin,,male,bumiputera,BN - UMNO,,,,,531
8,P025,Kelantan,Kok Lanas,Tuan Haji,Mohamad Shukri Bin Haji Mohamed,,male,bumiputera,APU - S46,,,,,533
8,P008,Kedah,Kuala Kedah,Dato' Haji,Mohammad Abu Bakar Bin Rautin Ibrahim,,male,bumiputera,BN - UMNO,,,,,578
8,P095,Selangor,Sepang,Tuan Haji,Mohd. Sharif Bin Jajang,,male,bumiputera,BN - UMNO,,,,,616
8,P112,Melaka,Batu Berendam,Tuan,Mohd. Tamrin Bin Abdul Ghafar,,male,bumiputera,BN - UMNO,,,,,621
8,P050,Perak,Larut,Tuan Haji,Mohd. Zihin Bin Haji Mohd. Hassan,,male,bumiputera,BN - UMNO,,,,,627
8,P137,Sabah,Tuaran,Datuk,Monggoh Orow,,male,bumiputera,GR - PBS,,,,,635
8,P148,Sabah,Limbawang,Tun Datu Haji,Mustapha Bin Datu Harun,,male,bumiputera,BN - UMNO,,,,,647
8,P063,Perak,Parit,Tuan,Nasruddin Bin Haji Alang Saidin,,male,bumiputera,BN - UMNO,,,,,654
8,P057,Perak,Tambun,Dr,Nawawi Bin Mat Awin,,male,bumiputera,BN - UMNO,,,,,655
8,P147,Sabah,Kimanis,Tuan,Nurnikman Bin Abdullah,,male,bumiputera,GR - PBS,,,,,683
10,P065,Perak,Beruas,Dato' Seri Dr.,Lim Keng Yaik,,male,chinese,BN - Gerakan,,,,,466
8,P138,Sabah,Kinabalu,Dr,Osman Minudin,,male,bumiputera,GR - PBS,,,,,695
8,P142,Sabah,Keningau,Datuk,Joseph Pairin Kitingan,,male,bumiputera,GR - PBS,,,,,384
8,P084,Selangor,Hulu Selangor,Tuan,G. Palanivel,,male,indian,BN - MIC,,,,,266
8,P154,Sarawak,Mas Gading,Dr,Patau Rubis,,male,bumiputera,BN - SNAP,,,,,705
10,P057,Perak,Taiping,Dato',Kerk Choo Ting,,male,chinese,BN - Gerakan,,,,,414
8,P149,Sabah,Padas,Tuan,Raden Malleh,,male,bumiputera,GR - PBS,,,,,726
8,P092,Selangor,Shah Alam,Puan Hajah,Rakibah Binti Haji Abdul Manap,,female,bumiputera,BN - UMNO,,,,,741
8,P160,Sarawak,Serian,Tuan,Richard Riot Anak Jaem,,male,bumiputera,BEBAS,,,,,754
8,P155,Sarawak,Santubong,Puan,Rohani Binti Abd. Karim,,female,bumiputera,BN - PBB,,,,,758
8,P121,Johor,Parit Sulung,Tuan,Ruhanie Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,763
8,P029,Kelantan,Gua Musang,Tengku Tan Sri,Razaleigh Hamzah,,male,bumiputera,APU - S46,,,,,748
8,P083,Selangor,Tanjong Karang,Tuan,Saidin @ Yusof Bin Adam,,male,bumiputera,BN - UMNO,,,,,777
8,P021,Kelantan,Rantau Panjang,Dr,Sanusi Bin Daeng Mariok,,male,bumiputera,APU - PAS,,,,,787
8,P002,Perlis,Arau,Tuan,Shahidan Bin Kassim,,male,bumiputera,BN - UMNO,,,,,803
8,P157,Sarawak,Bandar Kuching,Tuan,Sim Kwang Yang,,male,chinese,GR - DAP,,,,,816
8,P129,Johor,Tebrau,Puan,Siti Zainabon Binti Abu Bakar,,female,bumiputera,BN - UMNO,,,,,820
8,P115,Johor,Segamat,Tuan,S.S. Subramanian,,male,indian,BN - MIC,,,,,772
8,P150,Sabah,Pensiangan,Tuan,Taiman Bin Lumaing,,male,bumiputera,GR - PBS,,,,,855
8,P163,Sarawak,Sri Aman,Datuk,Daniel Tajem Anak Miri,,male,bumiputera,BN - PBDS,,,,,231
8,P102,WP Kuala Lumpur,Sungai Besi,Tuan,Tan Kok Wai,,male,chinese,GR - DAP,,,,,866
8,P096,WP Kuala Lumpur,Kepong,Dr,Tan Seng Giaw,,male,chinese,GR - DAP,,,,,870
8,P169,Sarawak,Julau,Tuan,Thomas Salang Siden,,male,bumiputera,BN - PBDS,,,,,886
8,P161,Sarawak,Batang Sadong,Tuan,Wahab Bin Suhaili,,male,bumiputera,BN - PBB,,,,,913
8,P006,Kedah,Kota Setar,,Wan Mohd. Hanafiah Bin Wan Mohd. Saman,,male,bumiputera,BN - UMNO,,,,,922
8,P017,Kelantan,Tumpat,Tuan Haji,Wan Mohd. Jamil Bin Wan Mahmood,,male,bumiputera,APU - PAS,,,,,927
8,P162,Sarawak,Batang Lupar,,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,BN - PBB,,,,,926
8,P024,Kelantan,Pasir Puteh,,Wan Omar Bin Wan Najib,,male,bumiputera,APU - S46,,,,,931
8,P099,WP Kuala Lumpur,Bukit Bintang,Tuan,Wee Choo Keong,,male,chinese,GR - DAP,,,,,937
8,P065,Perak,Kampar,Tuan,Wong Win On,,male,chinese,GR - DAP,,,,,947
8,P145,Sabah,Tanjong Aru,Tuan,Vun Shin Choi @ Joseph Voon,,male,chinese,GR - PBS,,,,,912
8,P177,Sarawak,Bintulu,Datuk Amar,James Wong Kim Min,,male,chinese,BN - SNAP,,,,,368
8,P171,Sarawak,Lanang,Tuan,Jason Wong Sing Nang,,male,chinese,GR - DAP,,,,,370
8,P127,Johor,Senai,Tuan,Woon See Chin,,male,chinese,BN - MCA,,,,,949
8,P151,Sabah,Tawau,Tuan,Geoffrey Yee Ling Fook,,male,chinese,GR - PBS,,,,,270
8,P107,Negeri Sembilan,Seremban,Tuan,Yim Chee Hong,,male,chinese,BN - MCA,,,,,965
8,P144,Sabah,Gaya,Tuan,Philip Yong Chiew Lip,,male,chinese,GR - PBS,,,,,718
9,,,,Tan Sri Dato',Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,576
9,P006,Kedah,Kubang Pasu,Y.A.B. Dato' Seri Dr,Mahathir Bin Mohamad,,male,bumiputera,BN - UMNO,Perdana Menteri,,,,500
9,P003,Perlis,Arau,,Hashim Jasin,,male,bumiputera,APU - PAS,,,,,305
9,P044,Pulau Pinang,Permatang Pauh,Y.A.B. Dato' Seri,Anwar Bin Ibrahim,,male,bumiputera,BN - UMNO > BEBAS,Timbalan Perdana Menteri,,,,141
9,P128,Johor,Labis,Dato' Seri Dr,Ling Liong Sik,,male,chinese,BN - MCA,,,,,479
9,P059,Perak,Sungai Siput,Dato' Seri,S. Samy Vellu,,male,indian,BN - MIC,,,,,768
10,P106,WP Kuala Lumpur,Segambut,Dr.,Tan Kee Kwong,,male,chinese,BN - Gerakan,,,,,864
9,P182,Sarawak,Kanowit,Datuk,Leo Moggie Anak Irok,,male,bumiputera,BN - PBDS,,,,,449
9,P064,Perak,Kuala Kangsar,Dato' Seri,Rafidah Aziz,,female,bumiputera,BN - UMNO,,,,,728
9,P168,Sarawak,Petra Jaya,Datuk Amar Dr. Haji,Sulaiman Bin Haji Daud,,male,bumiputera,BN - PBB,,,,,834
9,P089,Selangor,Kuala Selangor,Dato' Haji,Abu Hassan Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,resign,89
9,P080,Pahang,Pekan,Dato' Seri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,BN - UMNO,,,,,587
9,P142,Johor,Pulai,Dato',Mohamed Bin Rahmat,,male,bumiputera,BN - UMNO,,,,,545
9,P084,Pahang,Temerloh,Dato',Sabbaruddin Chik,,male,bumiputera,BN - UMNO,,,,,776
9,P083,Pahang,Bentong,Dato',Lim Ah Lek,,male,chinese,BN - MCA,,,,,456
9,P179,Sarawak,Kuala Rajang,Dato',Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,,male,bumiputera,BN - PBB,,,,,6
9,P180,Sarawak,Sarikei,Datuk,Law Hieng Ding,,male,chinese,BN - SUPP,,,,,436
9,P067,Perak,Gopeng,Dato' Dr,Ting Chew Peh,,male,chinese,BN - MCA,,,,,893
9,P139,Johor,Kota Tinggi,Dato',Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,BN - UMNO,,,,,843
9,P026,Kelantan,Peringat,Dato' Haji,Annuar Bin Haji Musa,,male,bumiputera,BN - UMNO,,,,,140
9,P041,Pulau Pinang,Kepala Batas,Datuk,Abdullah Bin Haji Ahmad Badawi,,male,bumiputera,BN - UMNO,,,,,75
9,P153,Sabah,Papar,Datuk,Osu Bin Haji Sukam,,male,bumiputera,BN - UMNO,,,,,696
9,P127,Johor,Pagoh,Tan Sri Dato' Haji,Muhyiddin Bin Haji Mohd. Yassin,,male,bumiputera,BN - UMNO,,,,,642
9,P091,Selangor,Gombak,Datin Paduka Hajah,Zaleha Binti Ismail,,female,bumiputera,BN - UMNO,,,,,991
9,P132,Johor,Bakri,Tuan,Chua Jui Meng,,male,chinese,BN - MCA,,,,,223
9,P013,Kedah,Sik,Dato' Dr Haji,Abdul Hamid Bin Haji Othman,,male,bumiputera,BN - UMNO,,,,,27
9,P030,Kelantan,Jeli,Dato',Mustapa Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,649
9,P092,Selangor,Ampang Jaya,Tuan,Ong Tee Keat,,male,chinese,BN - MCA,,Timbalan Yang di-Pertua,,,689
9,P162,Sabah,Kinabatangan,Tuan Haji,Juhar Bin Haji Mahiruddin,,male,bumiputera,BN - UMNO,,Timbalan Yang di-Pertua,,,389
9,P070,Perak,Pasir Salak,Dato',Megat Junid Bin Megat Ayob,,male,bumiputera,BN - UMNO,,,,,522
9,P052,Perak,Gerik,Dato',Mohd. Tajol Rosli Bin Mohd Ghazali,,male,bumiputera,BN - UMNO,,,,,620
9,P079,Pahang,Paya Besar,Dato' Dr,Siti Zaharah Binti Haji Sulaiman,,female,bumiputera,BN - UMNO,,,,,819
9,P074,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,male,chinese,BN - MCA,,,,,486
9,P163,Sabah,Silam,Datuk,Railey Bin Haji Jaffrey,,male,bumiputera,BN - UMNO,,,,,733
9,P016,Kedah,Baling,Raja Dato',Ariffin Bin Raja Sulaiman,,male,bumiputera,BN - UMNO,,,,,143
9,P114,Negeri Sembilan,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,BN - UMNO,,,,,607
9,P185,Sarawak,Mukah,Dr,Leo Michael Toyad,,male,bumiputera,BN - PBB,,,,,448
9,P056,Perak,Bukit Gantang,Dato' Dr,Abdullah Fadzil Bin Che Wan,,male,bumiputera,BN - UMNO,,,,,80
9,P107,WP Kuala Lumpur,Titiwangsa,Dato' Drs,Suleiman Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,839
9,P076,Pahang,Raub,Dato',Teng Gaik Kwan,,female,chinese,BN - MCA,,,,,879
9,P190,Sarawak,Miri,Tuan,Peter Chin Fah Kui,,male,chinese,BN - SUPP,,,,,712
9,P018,Kedah,Kulim Bandar Baharu,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,BN - UMNO,,,,,34
10,P047,Pulau Pinang,Bukit Bendera,Tuan,Chia Kwang Chye,,male,chinese,BN - Gerakan,,,,,205
9,P034,Terengganu,Setiu,Dato' Haji Tengku,Mahmud Bin Tengku Mansor,,male,bumiputera,BN - UMNO,,,,,503
9,P118,Negeri Sembilan,Rasah,Dato',Wong See Wah,,male,chinese,BN - MCA,,,,,945
9,P178,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,,male,bumiputera,BN - SNAP,,,,,716
9,P121,Melaka,Selandar,Datuk Dr,Fong Chan Onn,,male,chinese,BN - MCA,,,,,257
9,P090,Selangor,Selayang,Dato',Chan Kong Choy,,male,chinese,BN - MCA,,,,,186
9,P144,Johor,Pontian,Tuan,Ong Ka Ting,,male,chinese,BN - MCA,,,,,686
9,P069,Perak,Tapah,Dato',K. Kumaran,,male,indian,BN - MIC,,,,,395
9,P007,Kedah,Padang Terap,Dato' Dr,Affifudin Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,98
9,P042,Pulau Pinang,Tasek Gelugor,Datuk Dr,Ibrahim Bin Saad,,male,bumiputera,BN - UMNO,,,,,339
9,P036,Terengganu,Kuala Terengganu,Dato',Abu Bakar Bin Daud,,male,bumiputera,BN - UMNO,,,,,83
9,P122,Melaka,Batu Berendam,Datuk,Mohd. Ali Bin Mohd. Rustam,,male,bumiputera,BN - UMNO,,,,,596
9,P125,Johor,Segamat,Dato',S. Subramaniam,,male,indian,BN - MIC,,,,,770
10,P049,Pulau Pinang,Jelutong,Tuan,Lee Kah Choon,,male,chinese,BN - Gerakan,,,,,440
9,P058,Perak,Chenderoh,Datuk Haji,Mohamed Nazri Bin Abdul Aziz,,male,bumiputera,BN - UMNO,,,,,560
9,P140,Johor,Tebrau,Cik,Siti Zainab @ Zainabon Binti Abu Bakar,,female,bumiputera,BN - UMNO,,,,,820
9,P033,Terengganu,Besut,Tuan,Idris Bin Jusoh,,male,bumiputera,BN - UMNO,,,,,343
9,P099,Selangor,Kapar,Dato',M.Mahalingam,,male,indian,BN - MIC,,,,,491
9,P115,Negeri Sembilan,Tampin,Dato',Mohd. Noh Bin Rajab,,male,bumiputera,BN - UMNO,,,,,609
9,P177,Sarawak,Betong,Tuan,Douglas Unggah Embas,,male,bumiputera,BN - PBB,,,,,237
9,P170,Sarawak,Padawan,Tuan,Yong Khoon Seng,,male,chinese,BN - SUPP,,,,,967
9,P078,Pahang,Kuantan,Dato' Haji,Fauzi Bin Haji Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,255
9,P081,Pahang,Maran,Dato' Haji,Mohamad Bin Abdullah,,male,bumiputera,BN - UMNO,,,,,527
9,P001,Perlis,Padang Besar,Tuan,Azmi Bin Khalid,,male,bumiputera,BN - UMNO,,,,,159
9,P101,Selangor,Kuala Langat,Dr,Shafie Bin Mohd. Salleh,,male,bumiputera,BN - UMNO,,,,,802
9,P009,Kedah,Alor Setar,Tuan,Chor Chee Heung,,male,chinese,BN - MCA,,,,,219
9,P136,Johor,Tenggara,Tuan,Hishamuddin Bin Tun Hussein,,male,bumiputera,BN - UMNO,,,,,319
9,P004,Kedah,Langkawi,Dato',Abu Bakar Bin Taib,,male,bumiputera,BN - UMNO,,,,,85
9,P112,WP Kuala Lumpur,Bandar Tun Razak,Tuan,Tan Chai Ho,,male,chinese,BN - MCA,,,,,859
9,P164,Sabah,Semporna,Datuk,Mohd. Shafie Bin Haji Apdal,,male,bumiputera,BN - UMNO,,,,,589
9,P109,WP Kuala Lumpur,Lembah Pantai,Puan,Shahrizat Binti Abdul Jalil,,female,bumiputera,BN - UMNO,,,,,806
9,P088,Selangor,Hulu Selangor,Tuan,G. Palanivel,,male,indian,BN - MIC,,,,,266
9,P145,WP Labuan,Labuan,Tuan,Abdul Mulok Bin Haji Awang Damit,,male,bumiputera,BN - UMNO,,,,,43
9,P133,Johor,Muar,Tuan,Abdul Aziz Bin Mohd. Yassin,,male,bumiputera,BN - UMNO,,,,,13
9,P073,Perak,Teluk Intan,,M. Kulasegaran,,male,indian,GR - DAP,,,,,490
9,P037,Terengganu,Marang,Tuan Haji,Abdul Hadi Bin Haji Awang,,male,bumiputera,APU - PAS,,,,,25
9,P137,Johor,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,26
9,P054,Perak,Parit Buntar,Tuan Haji,Abdul Rahman Bin Haji Sulaiman,,male,bumiputera,BN - UMNO,,,,,51
9,P171,Sarawak,Kota Samarahan,Datuk Patinggi Tan Sri Haji,Abdul Taib Mahmud,,male,bumiputera,BN - PBB,,,,,69
9,P075,Pahang,Lipis,Dato Haji,Abu Dahari Bin Osman,,male,bumiputera,BN - UMNO,,,,death,88
9,P120,Melaka,Alor Gajah,Datuk,Abu Seman Bin Haji Yusoff,,male,bumiputera,BN - UMNO,,,,,90
9,P116,Negeri Sembilan,Kuala Pilah,Tuan Haji,Abu Zahar Bin Dato' Nika Ujang,,male,bumiputera,BN - UMNO,,,,,91
9,P077,Pahang,Jerantut,Tuan,Ahmad Kamaruzaman Bin Mohamed Baria,,male,bumiputera,BN - UMNO,,,,,110
9,P159,Sabah,Beluran,Tuan,Asmat Nungka,,male,bumiputera,BN - UMNO,,,,,145
9,P035,Terengganu,Kuala Nerus,Tuan Haji,Ahmad Rahin Bin Mohd. Said,,male,bumiputera,BN - UMNO,,,,,111
9,P072,Perak,Bagan Datok,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,BN - UMNO,,,,,117
9,P066,Perak,Parit,Puan,Ainon Khairiyah Binti Mohd. Abas,,female,bumiputera,BN - UMNO,,,,,120
9,P160,Sabah,Libaran,Tuan,Akbarkhan Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,124
9,P146,Sabah,Marudu,Datu,Amir Kahar Bin Tun Datu Mustapha,,male,bumiputera,GR - PBS,,,,,135
9,P012,Kedah,Yan,Tuan Haji,Badruddin Bin Amiruldin,,male,bumiputera,BN - UMNO,,,,,160
9,P093,Selangor,Hulu Langat,Tuan,Badrul Hisham Bin Abdul Aziz,,male,bumiputera,BN - UMNO,,,,,161
9,P188,Sarawak,Hulu Rajang,Tuan,Billy Abit Joo,,male,bumiputera,BN - PBDS,,,,,173
9,P025,Kelantan,Bachok,Tuan Haji,Buniyamin Bin Yaakob,,male,bumiputera,APU - PAS,,,,,178
9,P061,Perak,Ipoh Timur,Tuan,Chang Kon You,,male,chinese,BN - MCA,,,,,191
9,P015,Kedah,Sungai Petani,Tuan,Che Ibrahim Bin Mustafa,,male,bumiputera,BN - UMNO,,,,,195
10,P073,Perak,Teluk Intan,Tuan,Mah Siew Keong,,male,chinese,BN - Gerakan,,,,,498
9,P189,Sarawak,Bintulu,Tuan,Chiew Chiu Sing,,male,chinese,GR - DAP,,,,,209
10,P104,WP Kuala Lumpur,Batu,Tuan,Ng Lip Yong @ Ng Lip Sat,,male,chinese,BN - Gerakan,,,,,664
9,P165,Sabah,Tawau,Puan,Chua Soon Bui,,female,chinese,BN - SAPP,,,,,225
9,P014,Kedah,Merbok,Tun,Daim Bin Haji Zainuddin,,male,bumiputera,BN - UMNO,,,,,230
9,P082,Pahang,Mentakab,Tuan,Fu Ah Kiow,,male,chinese,BN - MCA,,,,,263
9,P134,Johor,Sri Gading,Tuan,Hamzah Bin Ramli,,male,bumiputera,BN - UMNO,,,,,288
9,P005,Kedah,Jerlun,Datuk,Hanafi Bin Ramli,,male,bumiputera,BN - UMNO,,,,,290
9,P126,Johor,Ledang,Tuan,Hashim Bin Ismail,,male,bumiputera,BN - UMNO,,,,,302
9,P156,Sabah,Kinabalu,Tuan,Henrynus Amin,,male,bumiputera,GR - PBS,,,,,314
9,P068,Perak,Kampar,Tuan,Hew See Tong,,male,chinese,BN - MCA,,,,,315
9,P062,Perak,Ipoh Barat,Tuan,Ho Cheong Sing,,male,chinese,BN - MCA,,,,,320
9,P117,Negeri Sembilan,Seremban,Dato',Hon Choon Kim,,male,chinese,BN - MCA,,,,,322
9,P130,Johor,Kluang,Tuan,Hoo Seong Chang,,male,chinese,BN - MCA,,,,,323
9,P060,Perak,Tambun,Tuan Haji,Husni Bin Hanadzlah,,male,bumiputera,BN - UMNO,,,,,329
9,P031,Kelantan,Kuala Krai,Tuan Haji,Ibrahim Bin Mahmood,,male,bumiputera,APU - PAS,,,,,336
9,P027,Kelantan,Tanah Merah,Tuan,Ibrahim Bin Pateh Mohamad,,male,bumiputera,APU - S46,,,,,338
9,P021,Kelantan,Kota Baharu,Tuan Hajah,Ilani Binti Dato' Haji Isahak,,female,bumiputera,APU - S46,,,,,346
9,P191,Sarawak,Baram,Tuan,Jacob Dungau Sagan,,male,bumiputera,BN - SNAP,,,,,360
9,P085,Pahang,Rompin,Dato' Dr Haji,Jamaluddin Bin Haji Mohd. Jarjis,,male,bumiputera,BN - UMNO,,,,,362
9,P187,Sarawak,Kapit,Tuan,James Jimbun Anak Pungga,,male,bumiputera,BN - PBB,,,,,365
9,P176,Sarawak,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,BN - PBDS,,,,,371
9,P175,Sarawak,Sri Aman,Tuan,Jimmy Lim @ Jimmy Donald,,male,chinese,BN - PBDS,,,,,376
