vol,author,birth_year,sex,ethnicity,party,negeri,area,kod_kawasan,exec_posts,service_posts,author_id,start_date,end_date
12,SAIFUDDIN NASUTION BIN ISMAIL,1964.0,male,bumiputera,PKR,Kelantan,Machang,P029,,,2615,2008-03-08,2013-04-03
14,SAIFUDDIN NASUTION BIN ISMAIL,1964.0,male,bumiputera,PH - PKR,Kedah,KULIM-BANDAR BAHARU,P018,,,2615,2018-05-09,2022-10-10
14,SALAHUDDIN BIN AYUB,1962.0,male,bumiputera,PH - AMANAH,Johor,PULAI,P161,,,2958,2018-05-09,2022-10-10
12,SALAHUDDIN BIN HAJI AYUB,1962.0,male,bumiputera,PAS,Kelantan,Kubang Kerian,P024,,,2958,2008-03-08,2013-04-03
15,SALAHUDDIN BIN HAJI AYUB,1962.0,male,bumiputera,PH,Johor,Pulai,P161,,,2958,2022-11-19,
15,SALAMIAH BINTI MOHD NOR,1964.0,female,bumiputera,PN,Pahang,Temerloh,P088,,,4745,2022-11-19,
12,SALLEH BIN KALBI,1965.0,male,bumiputera,BN - UMNO,Sabah,Silam,P188,,,3583,2008-03-08,2013-04-03
14,SANISVARA NETHAJI RAYER A/L RAJAJI,1972.0,male,indian,PH - DAP,Pulau Pinang,JELUTONG,P050,,,4077,2018-05-09,2022-10-10
15,SANISVARA NETHAJI RAYER A/L RAJAJI,1971.0,male,indian,PH,Pulau Pinang,Jelutong,P050,,,4077,2022-11-19,
14,SANTHARA KUMAR A/L RAMANAIDU,1971.0,male,indian,PH - PKR > BERSATU,Johor,SEGAMAT,P140,"Timbalan Menteri Pelancongan, Seni dan Budaya",,3770,2018-05-09,2022-10-10
13,SAPAWI BIN HAJI AHMAD WASALI,1955.0,male,bumiputera,BN - UMNO,Sabah,Sipitang,P178,,,3563,2013-05-05,2018-04-07
12,SAPAWI BIN HAJI AMAT WASALI @ AHMAD,1955.0,male,bumiputera,BN - UMNO,Sabah,Sipitang,P178,,,3563,2008-03-08,2013-04-03
14,SARAVANAN A/L MURUGAN,1968.0,male,indian,BN - MIC,Perak,TAPAH,P072,Menteri Sumber Manusia,,3393,2018-05-09,2022-10-10
15,SARAVANAN A/L MURUGAN,1968.0,male,indian,BN,Perak,Tapah,P072,,,3393,2022-11-19,
13,SEAH LEONG PENG,1967.0,male,chinese,DAP,Perak,Telok Intan,P076,,,3746,2013-05-05,2018-04-07
15,SH MOHMED PUZI BIN SH ALI,1957.0,male,bumiputera,BN,Pahang,Pekan,P085,,,4731,2022-11-19,
13,SHABUDIN BIN YAHAYA,1966.0,male,bumiputera,BN - UMNO,Pulau Pinang,Tasek Gelugor,P042,,,3692,2013-05-05,2018-04-07
14,SHABUDIN BIN YAHAYA,1966.0,male,bumiputera,BERSATU,Pulau Pinang,TASEK GELUGOR,P042,,,3692,2018-05-09,2022-10-10
14,SHAHARIZUKIRNAIN BIN ABD KADIR,1970.0,male,bumiputera,PAS,Terengganu,SETIU,P034,,,4048,2018-05-09,2022-10-10
15,SHAHARIZUKIRNAIN BIN ABD KADIR,1969.0,male,bumiputera,PN,Terengganu,Setiu,P034,,,4048,2022-11-19,
13,SHAHARUDDIN BIN ISMAIL,1967.0,male,bumiputera,BN - UMNO,Perlis,Kangar,P002,,,3633,2013-05-05,2018-04-07
15,SHAHELMEY BIN YAHYA,1973.0,male,bumiputera,BN,Sabah,Putatan,P173,,,5070,2022-11-19,
13,SHAHIDAN BIN KASSIM,1951.0,male,bumiputera,BN - UMNO,Perlis,Arau,P003,Menteri Di Jabatan Perdana Menteri,,1665,2013-05-05,2018-04-07
14,SHAHIDAN BIN KASSIM,1951.0,male,bumiputera,BN - UMNO,Perlis,ARAU,P003,Menteri Wilayah Persekutuan,,1665,2018-05-09,2022-10-10
15,SHAHIDAN BIN KASSIM,1951.0,male,bumiputera,PN,Perlis,Arau,P003,,,1665,2022-11-19,
13,SHAHRIR ABDUL SAMAD,1950.0,male,bumiputera,BN - UMNO,Johor,Johor Bahru,P160,,,3522,2013-05-05,2018-04-07
12,SHAHRIR BIN ABDUL SAMAD,1950.0,male,bumiputera,BN - UMNO,Johor,Johor Bahru,P160,,,3522,2008-03-08,2013-04-03
15,SHAMSHULKAHAR BIN MOHD DELI,1961.0,male,bumiputera,BN,Negeri Sembilan,Jempol,P127,,,4914,2022-11-19,
13,SHAMSUL ANUAR BIN HAJI NASARAH,1967.0,male,bumiputera,BN - UMNO,Perak,Lenggong,P055,,,3369,2013-05-05,2018-04-07
14,SHAMSUL ANUAR BIN HAJI NASARAH,1967.0,male,bumiputera,BN - UMNO,Perak,LENGGONG,P055,,,3369,2018-05-09,2022-10-10
15,SHAMSUL ANUAR BIN HAJI NASARAH,1967.0,male,bumiputera,BN,Perak,Lenggong,P055,Timbalan Menteri Dalam Negeri,,3369,2022-11-19,
12,SHAMSUL ANUAR BIN NASARAH,1967.0,male,bumiputera,BN - UMNO,Perak,Lenggong,P055,,,3369,2008-03-08,2013-04-03
14,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,1975.0,male,bumiputera,PH - PKR,Melaka,HANG TUAH JAYA,P137,,,3142,2018-05-09,2022-10-10
13,SHAMSUL ISKANDAR @ YUSRE BIN MOHD AKIN,1975.0,male,bumiputera,PKR,Melaka,Bukit Katil,P137,,,3142,2013-05-05,2018-04-07
14,SHARUDDIN BIN MD SALLEH,1956.0,male,bumiputera,BERSATU > BEBAS > PEJUANG,Johor,SRI GADING,P149,,,4270,2018-05-09,2022-10-10
13,SHAZIMAN ABU MANSOR,1964.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Tampin,P133,,,2778,2013-05-05,2018-04-07
12,SHAZIMAN BIN ABU MANSOR,1964.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Tampin,P133,Menteri Kerja Raya,,2778,2008-03-08,2013-04-03
13,SIM CHEE KEONG,1982.0,male,chinese,DAP,Pulau Pinang,Bukit Mertajam,P045,,,3699,2013-05-05,2018-04-07
14,SIM CHEE KEONG,1982.0,male,chinese,PH - DAP,Pulau Pinang,BUKIT MERTAJAM,P045,,,3699,2018-05-09,2022-10-10
15,SIM CHEE KEONG,1982.0,male,chinese,PH,Pulau Pinang,Bukit Mertajam,P045,Menteri Sumber Manusia,,3699,2022-11-19,
12,SIM TONG HIM,1949.0,male,chinese,DAP,Melaka,Kota Melaka,P138,,,3489,2008-03-08,2013-04-03
13,SIM TONG HIM,1949.0,male,chinese,DAP > BEBAS,Melaka,Kota Melaka,P138,,,3489,2013-05-05,2018-04-07
13,SIM TZE TZIN,1976.0,male,chinese,PKR,Pulau Pinang,Bayan Baru,P052,,,3712,2013-05-05,2018-04-07
14,SIM TZE TZIN,1976.0,male,chinese,PH - PKR,Pulau Pinang,BAYAN BARU,P052,,,3712,2018-05-09,2022-10-10
15,SIM TZE TZIN,1976.0,male,chinese,PH,Pulau Pinang,Bayan Baru,P052,,,3712,2022-11-19,
12,SIRINGAN BIN GUBAT,1950.0,male,bumiputera,BN - UPKO,Sabah,Ranau,P179,,,3565,2008-03-08,2013-04-03
15,SITI AMINAH BINTI ACHING,1962.0,female,bumiputera,BN,Sabah,Beaufort,P177,,,5091,2022-11-19,
12,SITI MARIAH BINTI MAHMUD,1958.0,female,bumiputera,PAS,Selangor,Kota Raja,P111,,,3449,2008-03-08,2013-04-03
13,SITI MARIAH BINTI MAHMUD,1958.0,female,bumiputera,PAS > AMANAH,Selangor,Kota Raja,P111,,,3449,2013-05-05,2018-04-07
15,SITI MASTURA BINTI MUHAMMAD,1989.0,female,bumiputera,PN,Pulau Pinang,Kepala Batas,P041,,,4572,2022-11-19,
12,SITI ZAILAH BINTI MOHD YUSOFF,1963.0,female,bumiputera,PAS,Kelantan,Rantau Panjang,P023,,,3318,2008-03-08,2013-04-03
13,SITI ZAILAH BINTI MOHD YUSOFF,1963.0,female,bumiputera,PAS,Kelantan,Rantau Panjang,P023,,,3318,2013-05-05,2018-04-07
14,SITI ZAILAH BINTI MOHD YUSOFF,1963.0,female,bumiputera,PAS,Kelantan,RANTAU PANJANG,P023,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,3318,2018-05-09,2022-10-10
15,SITI ZAILAH BINTI MOHD YUSOFF,1963.0,female,bumiputera,PN,Kelantan,Rantau Panjang,P023,,,3318,2022-11-19,
15,SIVAKUMAR A/L VARATHARAJU NAIDU,1971.0,male,indian,PH,Perak,Batu Gajah,P066,,,3733,2022-11-19,
13,SIVAKUMAR VARATHARAJU NAIDU,1971.0,male,indian,DAP,Perak,Batu Gajah,P066,,,3733,2013-05-05,2018-04-07
14,SIVAKUMAR VARATHARAJU NAIDU,1971.0,male,indian,PH - DAP,Perak,BATU GAJAH,P066,,,3733,2018-05-09,2022-10-10
15,SIVARAJ A/L CHANDRAN,,male,indian,MIC,TIADA,,,,Ahli Dewan Negara,4128,2022-11-19,
12,SIVARASA A/L K. RASIAH,1957.0,male,indian,PKR,Selangor,Subang,P107,,,3443,2008-03-08,2013-04-03
13,SIVARASA A/L K. RASIAH,1957.0,male,indian,PKR,Selangor,Subang,P107,,,3443,2013-05-05,2018-04-07
14,SIVARASA A/L K. RASIAH,1957.0,male,indian,PH - PKR,Selangor,SUNGAI BULOH,P107,,,3443,2018-05-09,2022-10-10
14,SIVARRAAJH CHANDRAN,1977.0,male,bumiputera,BN - MIC,Pahang,CAMERON HIGHLANDS,P078,,,4128,2018-05-09,2022-10-10
14,STEVEN CHOONG SHIAU YOON,1958.0,male,chinese,PH - PKR > PBM,Johor,TEBRAU,P158,,,3865,2018-05-09,2022-10-10
13,SU KEONG SIONG,1967.0,male,chinese,DAP,Perak,Ipoh Timur,P064,,,3730,2013-05-05,2018-04-07
14,SU KEONG SIONG,1967.0,male,chinese,PH - DAP,Perak,KAMPAR,P070,,,3730,2018-05-09,2022-10-10
15,SUHAILI BIN ABDUL RAHMAN,1961.0,male,bumiputera,BEBAS,Labuan,Labuan,P166,,,5038,2022-11-19,
15,SUHAIMI BIN NASIR,1968.0,male,bumiputera,BN,Sabah,Libaran,P184,,,5122,2022-11-19,
15,SUHAIZAN BIN KAIAT,1961.0,male,bumiputera,PH,Johor,Pulai,P161,,,5026,2022-11-19,
12,SULAIMAN ABDUL RAHMAN TAIB,1969.0,male,bumiputera,BN - PBB,Sarawak,Kota Samarahan,P197,,,3598,2008-03-08,2013-04-03
15,SYAHREDZAN BIN JOHAN,1983.0,male,bumiputera,PH,Selangor,Bangi,P102,,,4810,2022-11-19,
14,SYED ABU HUSSIN BIN HAFIZ SYED ABDUL FASAL,1961.0,male,bumiputera,BN - UMNO > BEBAS > BERSATU,Perak,BUKIT GANTANG,P059,,,4095,2018-05-09,2022-10-10
15,SYED ABU HUSSIN BIN HAFIZ SYED ABDUL FASAL,1960.0,male,bumiputera,BEBAS,Perak,Bukit Gantang,P059,,,4095,2022-11-19,
12,SYED HAMID BIN SYED JAAFAR ALBAR,1944.0,male,bumiputera,BN - UMNO,Johor,Kota Tinggi,P156,,,3516,2008-03-08,2013-04-03
14,SYED IBRAHIM BIN SYED NOH,1964.0,male,bumiputera,PH - PKR,Johor,LEDANG,P144,,,4261,2018-05-09,2022-10-10
15,SYED IBRAHIM BIN SYED NOH,1964.0,male,bumiputera,PH,Johor,Ledang,P144,,,4261,2022-11-19,
14,SYED SADDIQ BIN SYED ABDUL RAHMAN,1993.0,male,bumiputera,BERSATU > BEBAS > MUDA,Johor,MUAR,P146,,,4266,2018-05-09,2022-10-10
15,SYED SADDIQ BIN SYED ABDUL RAHMAN,1993.0,male,bumiputera,MUDA,Johor,Muar,P146,,,4266,2022-11-19,
15,SYERLEENA BINTI ABDUL RASHID,1980.0,female,bumiputera,PH,Pulau Pinang,Bukit Bendera,P048,,,4596,2022-11-19,
12,TAIB AZAMUDDEN BIN MD TAIB,1951.0,male,bumiputera,PAS,Kedah,Baling,P016,,,3306,2008-03-08,2013-04-03
12,TAJUDDIN BIN ABDUL RAHMAN,1948.0,male,bumiputera,BN - UMNO,Perak,Pasir Salak,P073,,,3395,2008-03-08,2013-04-03
13,TAJUDDIN BIN ABDUL RAHMAN,1948.0,male,bumiputera,BN - UMNO,Perak,Pasir Salak,P073,Timbalan Menteri Pertanian dan Industri Asas Tani,,3395,2013-05-05,2018-04-07
14,TAJUDDIN BIN ABDUL RAHMAN,1948.0,male,bumiputera,BN - UMNO,Perak,PASIR SALAK,P073,,,3395,2018-05-09,2022-10-10
13,TAKIYUDDIN BIN HASSAN,1962.0,male,bumiputera,PAS,Kelantan,Kota Bharu,P021,,,3661,2013-05-05,2018-04-07
